,caption,prob
6478,a man in a suit and tie is standing in a room.,"[4.4541517e-09 3.8708862e-05 9.9811161e-01 ... 1.7531171e-08 2.0647825e-08
 1.4554629e-08]"
6479,a man in a suit and tie is standing in a room.,"[4.0576480e-09 3.8729504e-05 9.9819344e-01 ... 1.5099761e-08 1.7738229e-08
 1.2609418e-08]"
6480,a man in a suit and tie is standing in a room.,"[4.0576480e-09 3.8729504e-05 9.9819344e-01 ... 1.5099761e-08 1.7738229e-08
 1.2609418e-08]"
6481,a large airplane is flying in the air.,"[6.3295644e-09 1.6148113e-05 9.9755991e-01 ... 2.8281027e-08 3.2416814e-08
 2.4402381e-08]"
6482,a large airplane is flying in the air.,"[6.3295644e-09 1.6148113e-05 9.9755991e-01 ... 2.8281027e-08 3.2416814e-08
 2.4402381e-08]"
6483,a group of people standing around a table with a cake.,"[5.2927045e-09 2.7644959e-05 9.9792874e-01 ... 2.2702471e-08 2.6356032e-08
 1.9216102e-08]"
6484,a clock tower with a clock on it.,"[5.8325273e-09 2.5368747e-05 9.9758112e-01 ... 2.5858357e-08 3.1168117e-08
 2.1147164e-08]"
6485,a clock tower with a clock on it.,"[5.8325273e-09 2.5368747e-05 9.9758112e-01 ... 2.5858357e-08 3.1168117e-08
 2.1147164e-08]"
6486,a man is standing on a street with a clock on it.,"[6.4613976e-09 3.2023050e-05 9.9732924e-01 ... 2.6797640e-08 3.1992172e-08
 2.1959922e-08]"
6487,a man is standing on a horse in a field.,"[5.1454156e-09 3.3648888e-05 9.9754590e-01 ... 2.2471079e-08 2.4093605e-08
 1.7833683e-08]"
6488,a man holding a cell phone in a hand.,"[6.2377210e-09 4.2999105e-05 9.9743563e-01 ... 2.7045186e-08 3.5199442e-08
 2.1758458e-08]"
6489,a computer keyboard and a mouse on a desk.,"[4.14769108e-09 2.71172539e-05 9.98043537e-01 ... 1.93777296e-08
 1.95141077e-08 1.48964645e-08]"
6490,a group of people sitting on a table with a laptop.,"[4.4710156e-09 2.3437209e-05 9.9805886e-01 ... 1.8746432e-08 2.2296357e-08
 1.5562428e-08]"
6491,a laptop computer sitting on top of a desk.,"[4.2463224e-09 2.8614473e-05 9.9797791e-01 ... 2.0362743e-08 2.0884473e-08
 1.5445782e-08]"
6492,a man is standing in front of a building.,"[5.7123093e-09 3.2845801e-05 9.9786597e-01 ... 2.4109198e-08 3.0737894e-08
 2.0407816e-08]"
6493,a large truck is parked on a runway.,"[5.4804499e-09 1.9287203e-05 9.9777931e-01 ... 2.4483562e-08 2.8585227e-08
 2.0484190e-08]"
6494,a large clock on a wooden table with a clock.,"[4.3649595e-09 2.2408885e-05 9.9786204e-01 ... 1.7415553e-08 1.8597834e-08
 1.4503692e-08]"
6495,a group of people sitting on a table with a laptop.,"[5.2594369e-09 2.3837496e-05 9.9783379e-01 ... 2.1555570e-08 2.5869198e-08
 1.8540497e-08]"
6496,a group of people sitting on a table with a laptop.,"[5.2594369e-09 2.3837496e-05 9.9783379e-01 ... 2.1555570e-08 2.5869198e-08
 1.8540497e-08]"
6497,a group of people standing around a table with a cake.,"[5.2728142e-09 2.6386802e-05 9.9789822e-01 ... 2.1850083e-08 2.6022306e-08
 1.8783711e-08]"
6498,a group of people standing around a table with a cake.,"[5.2728142e-09 2.6386802e-05 9.9789822e-01 ... 2.1850083e-08 2.6022306e-08
 1.8783711e-08]"
6499,a group of people standing around a table with a cake.,"[5.2728142e-09 2.6386802e-05 9.9789822e-01 ... 2.1850083e-08 2.6022306e-08
 1.8783711e-08]"
6500,a group of people standing around a table with a cake.,"[5.2728142e-09 2.6386802e-05 9.9789822e-01 ... 2.1850083e-08 2.6022306e-08
 1.8783711e-08]"
6501,a red fire hydrant sitting on a sidewalk.,"[5.5709743e-09 3.4925964e-05 9.9755532e-01 ... 2.2927351e-08 2.6212588e-08
 1.8495630e-08]"
6502,a man is holding a cell phone in a room.,"[5.1104174e-09 3.4421813e-05 9.9780995e-01 ... 2.1097822e-08 2.7276064e-08
 1.7693136e-08]"
6503,a cat sitting on a bed with a laptop.,"[3.7635672e-09 2.4928004e-05 9.9806315e-01 ... 1.6850739e-08 1.7209329e-08
 1.3155472e-08]"
6504,a man is standing on a sidewalk with a red umbrella.,"[5.5437623e-09 3.2475429e-05 9.9750549e-01 ... 2.3150836e-08 2.6525509e-08
 1.8417051e-08]"
6505,a man is standing on a skateboard in the air.,"[7.1120989e-09 3.6249647e-05 9.9733561e-01 ... 3.0259226e-08 3.7857490e-08
 2.5278480e-08]"
6506,a man is standing on a skateboard in the air.,"[7.1120989e-09 3.6249647e-05 9.9733561e-01 ... 3.0259226e-08 3.7857490e-08
 2.5278480e-08]"
6507,a man is holding a skateboard in the air.,"[6.3697865e-09 3.5504159e-05 9.9759620e-01 ... 2.7162454e-08 3.5768920e-08
 2.2604658e-08]"
6508,a man is holding a skateboard in the air.,"[6.3697865e-09 3.5504159e-05 9.9759620e-01 ... 2.7162454e-08 3.5768920e-08
 2.2604658e-08]"
6509,a group of people standing around a table with a crowd of people.,"[6.2484951e-09 2.6467033e-05 9.9742573e-01 ... 2.4826237e-08 3.1900633e-08
 2.1995289e-08]"
6510,a group of people standing around a table with a tennis racket.,"[5.8918368e-09 3.2937944e-05 9.9747914e-01 ... 2.4502073e-08 3.3831601e-08
 2.1308649e-08]"
6511,a man is holding a tennis racket in a park.,"[6.1379111e-09 3.8452072e-05 9.9745852e-01 ... 2.5330394e-08 3.5441769e-08
 2.1895261e-08]"
6512,a man is holding a laptop on a table.,"[5.0918358e-09 3.0571671e-05 9.9789411e-01 ... 2.1133030e-08 2.5776636e-08
 1.7706716e-08]"
6513,a man is holding a laptop on a table.,"[5.0918358e-09 3.0571671e-05 9.9789411e-01 ... 2.1133030e-08 2.5776636e-08
 1.7706716e-08]"
6514,a man holding a tennis racket in a hand.,"[5.8365859e-09 4.2255764e-05 9.9748731e-01 ... 2.5542949e-08 3.3581788e-08
 2.0552424e-08]"
6515,a man holding a tennis racket in a hand.,"[5.8365859e-09 4.2255764e-05 9.9748731e-01 ... 2.5542949e-08 3.3581788e-08
 2.0552424e-08]"
6516,a man holding a cell phone in a hand.,"[6.5243864e-09 4.0561561e-05 9.9746478e-01 ... 2.8147406e-08 3.6585106e-08
 2.2893154e-08]"
6517,a man holding a cell phone in a hand.,"[6.5243864e-09 4.0561561e-05 9.9746478e-01 ... 2.8147406e-08 3.6585106e-08
 2.2893154e-08]"
6518,a man is riding a skateboard on a ramp.,"[6.4874661e-09 3.6895057e-05 9.9731207e-01 ... 2.6264894e-08 3.1844781e-08
 2.2047930e-08]"
6519,a man is riding a skateboard on a ramp.,"[6.4874661e-09 3.6895057e-05 9.9731207e-01 ... 2.6264894e-08 3.1844781e-08
 2.2047930e-08]"
6520,a man is riding a skateboard on a ramp.,"[6.4874661e-09 3.6895057e-05 9.9731207e-01 ... 2.6264894e-08 3.1844781e-08
 2.2047930e-08]"
6521,a stop sign with a sign on it.,"[8.5665706e-09 2.9215364e-05 9.9714977e-01 ... 4.1577231e-08 5.1047014e-08
 3.3988108e-08]"
6522,a group of people standing on a sidewalk with a umbrella.,"[6.8116579e-09 3.1403917e-05 9.9738652e-01 ... 2.7593714e-08 3.4602550e-08
 2.3299567e-08]"
6523,a man is holding a tennis racket on a court.,"[6.2509948e-09 3.8627059e-05 9.9741381e-01 ... 2.6550810e-08 3.6868901e-08
 2.2697465e-08]"
6524,a man is holding a tennis racket on a court.,"[6.2509948e-09 3.8627059e-05 9.9741381e-01 ... 2.6550810e-08 3.6868901e-08
 2.2697465e-08]"
6525,a man is holding a tennis racket on a court.,"[6.2509948e-09 3.8627059e-05 9.9741381e-01 ... 2.6550810e-08 3.6868901e-08
 2.2697465e-08]"
6526,a man is holding a tennis racket in a hand.,"[5.4207656e-09 3.4019286e-05 9.9774313e-01 ... 2.2263343e-08 3.0168934e-08
 1.9178808e-08]"
6527,a man is holding a tennis racket in a hand.,"[5.4207656e-09 3.4019286e-05 9.9774313e-01 ... 2.2263343e-08 3.0168934e-08
 1.9178808e-08]"
6528,a man is holding a tennis racket in a hand.,"[5.4207656e-09 3.4019286e-05 9.9774313e-01 ... 2.2263343e-08 3.0168934e-08
 1.9178808e-08]"
6529,a man is holding a tennis racket in a hand.,"[5.4207656e-09 3.4019286e-05 9.9774313e-01 ... 2.2263343e-08 3.0168934e-08
 1.9178808e-08]"
6530,a man is riding a skateboard on a ramp.,"[6.2388601e-09 3.5649060e-05 9.9732864e-01 ... 2.6285175e-08 3.1935578e-08
 2.1725977e-08]"
6531,a clock tower with a clock on it.,"[6.3923782e-09 2.6173720e-05 9.9749005e-01 ... 2.8748603e-08 3.5052224e-08
 2.3570008e-08]"
6532,a man in a suit and tie on a sidewalk.,"[8.1675990e-09 4.3693337e-05 9.9720192e-01 ... 3.4651553e-08 4.4800210e-08
 2.9080191e-08]"
6533,a laptop computer sitting on top of a desk.,"[4.3305950e-09 2.8061135e-05 9.9801815e-01 ... 2.0447047e-08 2.1540068e-08
 1.5776765e-08]"
6534,a laptop computer sitting on top of a desk.,"[4.3305950e-09 2.8061135e-05 9.9801815e-01 ... 2.0447047e-08 2.1540068e-08
 1.5776765e-08]"
6535,a laptop computer sitting on top of a desk.,"[4.3305950e-09 2.8061135e-05 9.9801815e-01 ... 2.0447047e-08 2.1540068e-08
 1.5776765e-08]"
6536,a man in a suit and tie is standing in front of a building.,"[3.4353607e-09 3.6868980e-05 9.9822718e-01 ... 1.2756757e-08 1.4696583e-08
 1.0366503e-08]"
6537,a large clock tower with a clock on it.,"[6.0488743e-09 2.4704041e-05 9.9754602e-01 ... 2.5892142e-08 3.1032545e-08
 2.1581723e-08]"
6538,a large clock tower with a clock on it.,"[6.0488743e-09 2.4704041e-05 9.9754602e-01 ... 2.5892142e-08 3.1032545e-08
 2.1581723e-08]"
6539,a man is riding a motorcycle on a street.,"[5.8486189e-09 3.3210978e-05 9.9768102e-01 ... 2.4528402e-08 2.9525790e-08
 2.0227414e-08]"
6540,a man is riding a motorcycle on a street.,"[5.8486189e-09 3.3210978e-05 9.9768102e-01 ... 2.4528402e-08 2.9525790e-08
 2.0227414e-08]"
6541,a man is riding a skateboard down a street.,"[6.5066152e-09 4.1607247e-05 9.9746478e-01 ... 2.5713213e-08 3.2251531e-08
 2.1637749e-08]"
6542,a man is riding a skateboard down a street.,"[6.5066152e-09 4.1607247e-05 9.9746478e-01 ... 2.5713213e-08 3.2251531e-08
 2.1637749e-08]"
6543,a group of people standing on a snowy hill.,"[7.7942994e-09 3.0370655e-05 9.9716884e-01 ... 3.4528153e-08 3.6014022e-08
 2.8036892e-08]"
6544,a group of people standing on a snowy hill.,"[7.7942994e-09 3.0370655e-05 9.9716884e-01 ... 3.4528153e-08 3.6014022e-08
 2.8036892e-08]"
6545,a group of people standing on a snowy hill.,"[7.7942994e-09 3.0370655e-05 9.9716884e-01 ... 3.4528153e-08 3.6014022e-08
 2.8036892e-08]"
6546,a man is holding a tennis racket on a court.,"[6.2218906e-09 3.9638653e-05 9.9740285e-01 ... 2.6146768e-08 3.6537649e-08
 2.2493154e-08]"
6547,a group of people standing on a sidewalk with a tennis racket.,"[6.1592971e-09 3.5214041e-05 9.9744821e-01 ... 2.5423645e-08 3.5895646e-08
 2.2130067e-08]"
6548,a group of people standing on a sidewalk with a tennis racket.,"[6.1592971e-09 3.5214041e-05 9.9744821e-01 ... 2.5423645e-08 3.5895646e-08
 2.2130067e-08]"
6549,a group of people standing on a sidewalk with a tennis racket.,"[6.1592971e-09 3.5214041e-05 9.9744821e-01 ... 2.5423645e-08 3.5895646e-08
 2.2130067e-08]"
6550,a man is standing on a sidewalk with a red umbrella.,"[6.3562013e-09 3.9298895e-05 9.9731392e-01 ... 2.7623564e-08 3.2002912e-08
 2.1671687e-08]"
6551,a man holding a cell phone in a hand.,"[6.0838690e-09 4.1535975e-05 9.9752587e-01 ... 2.6658993e-08 3.3626094e-08
 2.1218595e-08]"
6552,a man holding a cell phone in a hand.,"[6.0838690e-09 4.1535975e-05 9.9752587e-01 ... 2.6658993e-08 3.3626094e-08
 2.1218595e-08]"
6553,a man in a suit and tie is standing in a room.,"[4.2938595e-09 3.8516497e-05 9.9811828e-01 ... 1.6833006e-08 2.1475769e-08
 1.3904146e-08]"
6554,a large plane is flying through the sky.,"[5.3963252e-09 1.9248258e-05 9.9756396e-01 ... 2.4298441e-08 2.5988642e-08
 1.9766290e-08]"
6555,a large plane is flying through the sky.,"[5.3963252e-09 1.9248258e-05 9.9756396e-01 ... 2.4298441e-08 2.5988642e-08
 1.9766290e-08]"
6556,a man holding a cell phone while holding a cell phone.,"[3.8650314e-09 3.7127418e-05 9.9804294e-01 ... 1.5759381e-08 1.8565052e-08
 1.2466507e-08]"
6557,a man holding a cell phone while holding a cell phone.,"[3.8650314e-09 3.7127418e-05 9.9804294e-01 ... 1.5759381e-08 1.8565052e-08
 1.2466507e-08]"
6558,a group of people standing around a table with a cake.,"[5.4366756e-09 2.7517284e-05 9.9779558e-01 ... 2.2294046e-08 2.8374872e-08
 1.9429308e-08]"
6559,a group of people standing around a table with a cake.,"[5.4366756e-09 2.7517284e-05 9.9779558e-01 ... 2.2294046e-08 2.8374872e-08
 1.9429308e-08]"
6560,a man in a suit and tie is standing in a room.,"[3.8704626e-09 3.8154241e-05 9.9824321e-01 ... 1.5478379e-08 1.7080147e-08
 1.2445771e-08]"
6561,a man in a suit and tie is standing in a room.,"[3.8704626e-09 3.8154241e-05 9.9824321e-01 ... 1.5478379e-08 1.7080147e-08
 1.2445771e-08]"
6562,a man in a suit and tie is standing in a room.,"[3.8704626e-09 3.8154241e-05 9.9824321e-01 ... 1.5478379e-08 1.7080147e-08
 1.2445771e-08]"
6563,a man in a suit and tie is standing in a room.,"[3.8704626e-09 3.8154241e-05 9.9824321e-01 ... 1.5478379e-08 1.7080147e-08
 1.2445771e-08]"
6564,a man is standing on a bench in a room.,"[4.8498610e-09 3.3425466e-05 9.9807346e-01 ... 2.0200895e-08 2.3608862e-08
 1.6505929e-08]"
6565,a group of people standing around a table with a laptop.,"[5.0435163e-09 2.5600380e-05 9.9796629e-01 ... 1.9877724e-08 2.5041105e-08
 1.7436619e-08]"
6566,a street sign with a traffic light on it.,"[6.5817285e-09 2.9016019e-05 9.9725324e-01 ... 2.7734753e-08 3.1821472e-08
 2.2655017e-08]"
6567,a street sign with a traffic light on it.,"[6.5817285e-09 2.9016019e-05 9.9725324e-01 ... 2.7734753e-08 3.1821472e-08
 2.2655017e-08]"
6568,a train is traveling down the tracks near a bridge.,"[4.8314610e-09 2.3942963e-05 9.9761689e-01 ... 1.9744203e-08 2.1613163e-08
 1.6218262e-08]"
6569,a train is traveling down the tracks near a bridge.,"[4.8314610e-09 2.3942963e-05 9.9761689e-01 ... 1.9744203e-08 2.1613163e-08
 1.6218262e-08]"
6570,a train is traveling down the tracks near a bridge.,"[4.8314610e-09 2.3942963e-05 9.9761689e-01 ... 1.9744203e-08 2.1613163e-08
 1.6218262e-08]"
6571,a man is sitting on a bench in a room.,"[5.1095839e-09 3.3396027e-05 9.9796498e-01 ... 2.0504341e-08 2.4079970e-08
 1.6624854e-08]"
6572,a man is sitting on a bench in a room.,"[5.1095839e-09 3.3396027e-05 9.9796498e-01 ... 2.0504341e-08 2.4079970e-08
 1.6624854e-08]"
6573,a man in a suit and tie is holding a cell phone.,"[3.8248920e-09 3.2601420e-05 9.9817359e-01 ... 1.4557949e-08 1.8607437e-08
 1.2183869e-08]"
6574,a man is holding a tennis racket on a court.,"[6.7966357e-09 3.8378592e-05 9.9733800e-01 ... 3.0023131e-08 3.9724679e-08
 2.4910994e-08]"
6575,a person is flying a kite in the air.,"[4.47125137e-09 2.78256157e-05 9.97647107e-01 ... 1.78565607e-08
 1.93769054e-08 1.47000945e-08]"
6576,a man in a suit and tie is playing a game.,"[4.3730766e-09 3.9658946e-05 9.9796486e-01 ... 1.7520037e-08 2.2883933e-08
 1.4639041e-08]"
6577,a man in a suit and tie is playing a game.,"[4.3730766e-09 3.9658946e-05 9.9796486e-01 ... 1.7520037e-08 2.2883933e-08
 1.4639041e-08]"
6578,a man in a suit and tie is playing a game.,"[4.3730766e-09 3.9658946e-05 9.9796486e-01 ... 1.7520037e-08 2.2883933e-08
 1.4639041e-08]"
6579,a man in a suit and tie is playing a game.,"[4.3730766e-09 3.9658946e-05 9.9796486e-01 ... 1.7520037e-08 2.2883933e-08
 1.4639041e-08]"
6580,a group of people standing around a table with a bunch of bananas.,"[4.2080792e-09 1.7670065e-05 9.9799466e-01 ... 1.7550862e-08 1.9098870e-08
 1.4748164e-08]"
6581,a man is holding a tennis racket in a hand.,"[5.0542392e-09 3.8291884e-05 9.9775404e-01 ... 2.1515975e-08 2.7700084e-08
 1.7512326e-08]"
6582,a man is holding a tennis racket in a hand.,"[5.0542392e-09 3.8291884e-05 9.9775404e-01 ... 2.1515975e-08 2.7700084e-08
 1.7512326e-08]"
6583,a street sign with a traffic light on it.,"[6.8891457e-09 2.7455972e-05 9.9716872e-01 ... 2.9191421e-08 3.3349032e-08
 2.3968052e-08]"
6584,a man is holding a cell phone on a cell phone.,"[5.9212852e-09 3.6823367e-05 9.9761045e-01 ... 2.5648829e-08 3.2948826e-08
 2.1177494e-08]"
6585,a man is holding a kite in the air.,"[6.7379160e-09 3.1975342e-05 9.9741733e-01 ... 2.8938061e-08 3.8145309e-08
 2.4938412e-08]"
6586,a man is holding a kite in the air.,"[6.7379160e-09 3.1975342e-05 9.9741733e-01 ... 2.8938061e-08 3.8145309e-08
 2.4938412e-08]"
6587,a man in a suit and tie is standing in a room.,"[4.0824024e-09 3.7970472e-05 9.9816650e-01 ... 1.5727370e-08 1.8671512e-08
 1.2824631e-08]"
6588,a man in a suit and tie is standing in a room.,"[4.0824024e-09 3.7970472e-05 9.9816650e-01 ... 1.5727370e-08 1.8671512e-08
 1.2824631e-08]"
6589,a man holding a cell phone while holding a remote.,"[3.9382577e-09 3.5376401e-05 9.9803382e-01 ... 1.6897008e-08 1.9683030e-08
 1.3149491e-08]"
6590,a man is holding a teddy bear in a room.,"[5.3632272e-09 3.2000811e-05 9.9791676e-01 ... 2.2055575e-08 2.6530627e-08
 1.8393324e-08]"
6591,a man sitting on a couch with a laptop.,"[4.6629931e-09 2.7237938e-05 9.9804378e-01 ... 1.9726034e-08 2.2047237e-08
 1.6249855e-08]"
6592,a man is holding a cell phone on a cell phone.,"[5.7983311e-09 4.1161169e-05 9.9759454e-01 ... 2.4153584e-08 2.9687156e-08
 1.9678193e-08]"
6593,a man is holding a cell phone on a cell phone.,"[5.7983311e-09 4.1161169e-05 9.9759454e-01 ... 2.4153584e-08 2.9687156e-08
 1.9678193e-08]"
6594,a man is standing on a bench with a umbrella.,"[6.8850610e-09 3.4598248e-05 9.9735141e-01 ... 2.9448053e-08 3.7068606e-08
 2.4053005e-08]"
6595,a group of people sitting at a table with a cake.,"[6.8944401e-09 2.8614173e-05 9.9717593e-01 ... 3.4674251e-08 3.4052530e-08
 2.6819494e-08]"
6596,a group of people sitting at a table with a cake.,"[6.8944401e-09 2.8614173e-05 9.9717593e-01 ... 3.4674251e-08 3.4052530e-08
 2.6819494e-08]"
6597,a man holding a cell phone in a hand.,"[5.8735319e-09 3.9008053e-05 9.9763632e-01 ... 2.5376888e-08 3.2128380e-08
 2.0537506e-08]"
6598,a man holding a cell phone in a hand.,"[5.8735319e-09 3.9008053e-05 9.9763632e-01 ... 2.5376888e-08 3.2128380e-08
 2.0537506e-08]"
6599,a man in a suit and tie is standing in a room.,"[4.3332906e-09 3.8094469e-05 9.9814427e-01 ... 1.7170793e-08 2.1230898e-08
 1.4044549e-08]"
6600,a man is sitting on a motorcycle with a car.,"[4.9249680e-09 2.4641533e-05 9.9790996e-01 ... 2.1192903e-08 2.3785459e-08
 1.7010896e-08]"
6601,a man is sitting on a motorcycle with a car.,"[4.9249680e-09 2.4641533e-05 9.9790996e-01 ... 2.1192903e-08 2.3785459e-08
 1.7010896e-08]"
6602,a man is sitting on a motorcycle with a car.,"[4.9249680e-09 2.4641533e-05 9.9790996e-01 ... 2.1192903e-08 2.3785459e-08
 1.7010896e-08]"
6603,a large clock tower with a large sky.,"[4.4306456e-09 1.9846166e-05 9.9777633e-01 ... 1.9815273e-08 2.1774900e-08
 1.5662350e-08]"
6604,a man is holding a tennis racket on a court.,"[6.4821024e-09 3.9221493e-05 9.9742305e-01 ... 2.7889028e-08 3.7939746e-08
 2.3432788e-08]"
6605,a man is holding a tennis racket on a court.,"[6.4821024e-09 3.9221493e-05 9.9742305e-01 ... 2.7889028e-08 3.7939746e-08
 2.3432788e-08]"
6606,a man is holding a tennis racket on a court.,"[6.4821024e-09 3.9221493e-05 9.9742305e-01 ... 2.7889028e-08 3.7939746e-08
 2.3432788e-08]"
6607,a man is holding a tennis racket on a court.,"[6.4821024e-09 3.9221493e-05 9.9742305e-01 ... 2.7889028e-08 3.7939746e-08
 2.3432788e-08]"
6608,a man is holding a cell phone in a room.,"[4.1418229e-09 3.1356059e-05 9.9806005e-01 ... 1.6857470e-08 2.0862743e-08
 1.4047945e-08]"
6609,a man is holding a cell phone in a room.,"[4.1418229e-09 3.1356059e-05 9.9806005e-01 ... 1.6857470e-08 2.0862743e-08
 1.4047945e-08]"
6610,a man is holding a cell phone in a room.,"[4.1418229e-09 3.1356059e-05 9.9806005e-01 ... 1.6857470e-08 2.0862743e-08
 1.4047945e-08]"
6611,a man is holding a cell phone in a room.,"[4.1418229e-09 3.1356059e-05 9.9806005e-01 ... 1.6857470e-08 2.0862743e-08
 1.4047945e-08]"
6612,a man is holding a cell phone in a room.,"[4.1418229e-09 3.1356059e-05 9.9806005e-01 ... 1.6857470e-08 2.0862743e-08
 1.4047945e-08]"
6613,a man is holding a cell phone in a room.,"[4.1418229e-09 3.1356059e-05 9.9806005e-01 ... 1.6857470e-08 2.0862743e-08
 1.4047945e-08]"
6614,a man holding a cell phone in a hand.,"[5.1673257e-09 3.5567693e-05 9.9786901e-01 ... 2.1756996e-08 2.7344251e-08
 1.7692093e-08]"
6615,a man holding a cell phone on a sidewalk.,"[7.2129249e-09 4.2994754e-05 9.9727374e-01 ... 3.1965872e-08 4.0867668e-08
 2.5841564e-08]"
6616,a man holding a cell phone on a sidewalk.,"[7.2129249e-09 4.2994754e-05 9.9727374e-01 ... 3.1965872e-08 4.0867668e-08
 2.5841564e-08]"
6617,a man holding a cell phone on a sidewalk.,"[7.2129249e-09 4.2994754e-05 9.9727374e-01 ... 3.1965872e-08 4.0867668e-08
 2.5841564e-08]"
6618,a man holding a cell phone on a sidewalk.,"[7.2129249e-09 4.2994754e-05 9.9727374e-01 ... 3.1965872e-08 4.0867668e-08
 2.5841564e-08]"
